Title,,,,,,,Date,View,Link
"
Just Play 😎"
[그랩더기타] 막걸리나 - Busker Busker (Original) [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 1. 29.,"39,261",https://www.youtube.com/watch?v=ZrHFNhmCtig&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=73&t=0s
Enough - Paloalto(팔로알토) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 4.,"2,280",https://www.youtube.com/watch?v=jXiC4Ss2CXI&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=74&t=0s
Different - Winner(위너) [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 11. 6.,"32,426",https://www.youtube.com/watch?v=n18fsyoHF9c&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=75&t=0s
Maps - Maroon5 [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 10. 16.,"30,691",https://www.youtube.com/watch?v=OpCAJkgPcRc&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=76&t=0s
유후(u who) - 유승우 (원곡) [Guitar Lesson] - YouTube,,,,,,,2014. 11. 30.,"6,424",https://www.youtube.com/watch?v=bMOD1HglvUg&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=77&t=0s
그댈 마주하는건 힘들어(그마힘) - 버스커버스커(busker busker) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 11. 23.,"53,233",https://www.youtube.com/watch?v=pinNSE78_lU&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=78&t=0s
[그랩더기타] 꽃송이가 - 버스커버스커(Busker Busker) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2015. 4. 15.,"87,084",https://www.youtube.com/watch?v=5qAX7hPp0kQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=79&t=0s
[그랩더기타] 봄바람 - 이문세 (feat. 나얼) [Guitar Tutorial 기타레슨] - YouTube,,,,,,,2015. 4. 8.,"12,429",https://www.youtube.com/watch?v=9Drssvu1g8I&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=80&t=0s
"[그랩더기타] 먼지가 되어 - 로이킴, 정준영 (슈퍼스타K4) [Guitar Tutorial 기타강좌] - YouTube",,,,,,,2015. 4. 30.,"294,124",https://www.youtube.com/watch?v=Id89M4gfhGs&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=81&t=0s
"[그랩더기타] 썸 (feat. 릴보이 of 긱스) - 소유, 정기고 [Guitar Tutorial 기타강좌] - YouTube",,,,,,,2015. 4. 24.,"31,820",https://www.youtube.com/watch?v=fuonyDk8YEQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=82&t=0s
[그랩더기타] 하늘을 달리다 - 이적 [Guitar Tutorial 기타레슨] - YouTube,,,,,,,2015. 3. 19.,"153,768",https://www.youtube.com/watch?v=njfwekG0rD8&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=83&t=0s
[그랩더기타] I Won't Give Up - Jason Mraz [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 2. 19.,"19,757",https://www.youtube.com/watch?v=kKofqwXasvQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=84&t=0s
[그랩더기타] 스토커(Stalker) - 10cm [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 2. 12.,"212,682",https://www.youtube.com/watch?v=PfvHHZe7kuk&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=85&t=0s
[그랩더기타] 광화문에서 - 규현 [Guitar Tutorial 기타레슨] - YouTube,,,,,,,2015. 3. 2.,"23,615",https://www.youtube.com/watch?v=aYyNp-5u8iI&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=86&t=0s
[그랩더기타] 금요일에 만나요(Friday) - 아이유(IU) [Guitar Tutorial 기타레슨] - YouTube,,,,,,,2015. 2. 26.,"363,562",https://www.youtube.com/watch?v=Rn9td8dauY0&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=87&t=0s
"
난이도 [ 기 O O O O  ]"
[쉬움주의] EUPHORIA -  BTS (방탄소년단) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 9. 7.,"102,680",https://www.youtube.com/watch?v=zpun_MwNW8o&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=2&t=0s
[쉬움주의] Havana (하바나) - Camila Cabello (ft. Young Thug) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 4. 5.,"187,455",https://www.youtube.com/watch?v=p3mLyhprRs8&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=3&t=0s
[쉬움주의] 싸운날 (Fight Day) - 볼빨간 사춘기 (Bolbbalgan4) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 10. 20.,"161,585",https://www.youtube.com/watch?v=nbkwMtfsbkQ&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=4&t=0s
[쉬움주의] 오락실 - 한스밴드 [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 10. 11.,"57,852",https://www.youtube.com/watch?v=k2e3S1rFD_g&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=5&t=0s
[쉬움주의] 여행을 떠나요 - 조용필 [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 10. 4.,"222,766",https://www.youtube.com/watch?v=5YvbVdY-TWg&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=6&t=0s
[그랩더기타] 밥만 잘 먹더라 (I Was Able To Eat Well) - 옴므 (Homme) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 5. 9.,"54,691",https://www.youtube.com/watch?v=5UqGdL1AEv8&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=7&t=0s
What's Up - 4 Non Blondes (Guitar Lesson for Beginner) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 4. 19.,"26,572",https://www.youtube.com/watch?v=LuMBhfojL04&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=8&t=0s
[그랩더기타] 키 작은 꼬마 이야기 (Story Of A Little Kid) - 하하 (Ha Ha) [Guitar Tutorial｜기타 강좌 ] - YouTube,,,,,,,2016. 4. 12.,"44,315",https://www.youtube.com/watch?v=uKcnqOIY054&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=9&t=0s
[그랩더기타-Just Play!] 루돌프 사슴코 (Rudolph The Red-Nosed Reindeer) - 크리스마스 캐롤 [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 12. 23.,"37,116",https://www.youtube.com/watch?v=bsuZgHlviqY&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=10&t=0s
[그랩더기타-Just Play!] 창밖을 보라 (Look Out The Window) - 크리스마스 캐롤 (Christmas Carol for Beginner) - YouTube,,,,,,,2015. 12. 21.,"22,382",https://www.youtube.com/watch?v=cFOKmXB-SSM&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=11&t=0s
[그랩더기타] 담다디(Dam-Da-Di) - 이상은 (Leetzsche) Korean Old Pop [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 12. 14.,"28,280",https://www.youtube.com/watch?v=EhOGfLH2Zis&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=12&t=0s
[그랩더기타] Isn't She Lovely (Easy Chords) - Stevie Wonder (스티비원더) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 12. 7.,"96,093",https://www.youtube.com/watch?v=Jps-9sHnQdc&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=13&t=0s
[그랩더기타] 공드리(Gondry) - 혁오(Hyukoh) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 9. 16.,"68,263",https://www.youtube.com/watch?v=TnC1ik7QpAs&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=14&t=0s
[그랩더기타] 겁 (Fear) - 송민호 (MINO) (feat. TaeYang of BIGBANG) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 9. 14.,"46,553",https://www.youtube.com/watch?v=4XRwdRVcpSw&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=15&t=0s
"[그랩더기타] 멋진헛간(Wonderful Barn) - 오대천왕 (정형돈, 밴드 혁오) [Guitar Tutorial/통기타 강좌] - YouTube",,,,,,,2015. 8. 27.,"72,566",https://www.youtube.com/watch?v=tOFcBoSOG0A&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=16&t=0s
"[그랩더기타] 멋진헛간(Wonderful Barn) - 오대천왕(정형돈, 밴드 혁오) [Guitar Tutorial/통기타 강좌] - YouTube",,,,,,,2015. 8. 24.,"4,087",https://www.youtube.com/watch?v=Aw7DvR2FWT4&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=17&t=0s
[그랩더기타] 블루 (Blue) - 빅뱅 (Big Bang) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 7. 9.,"79,442",https://www.youtube.com/watch?v=_7zjaqMDbAw&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=18&t=0s
[그랩더기타] Love The Way You Lie - Eminem(에미넴) [Guitar Tutorial /커버/통기타/기타/배우기/독학/강좌/쉬운곡/힙합/랩] - YouTube,,,,,,,2015. 6. 1.,"15,964",https://www.youtube.com/watch?v=kNg1k3_PJwY&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=19&t=0s
[그랩더기타] Sunday Morning - Maroon 5 [Guitar Tutorial /기타강좌/통기타/연습곡/쉬운곡/마룬5/독학/배우기] - YouTube,,,,,,,2015. 5. 20.,"169,289",https://www.youtube.com/watch?v=9kwUrT6OxyQ&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=20&t=0s
[그랩더기타] 꼬마야 - 산울림 [Guitar Tutorial 기타강좌] Old K-Pop - YouTube,,,,,,,2015. 5. 11.,"16,302",https://www.youtube.com/watch?v=S7jehVsWh7M&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=21&t=0s
[그랩더기타] 길가에 앉아서 - 김세환 [Guitar Tutorial 기타강좌] - YouTube,,,,,,,2015. 4. 29.,"27,238",https://www.youtube.com/watch?v=GlRl-EzXRxo&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=22&t=0s
Knocking On Heaven's Door - Bob Dylan [Guitar tutorial 기타강좌] - YouTube,,,,,,,2015. 4. 28.,"43,832",https://www.youtube.com/watch?v=04a1tY9ni68&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=23&t=0s
[그랩더기타] Pokarekare Ana - New Zealand Maori Folk Song (연가 - 유상록 version) [Guitar Tutorial / 기타레슨] - YouTube,,,,,,,2015. 4. 22.,"17,581",https://www.youtube.com/watch?v=ayViGWFHLFQ&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=24&t=0s
[그랩더기타] Viva La Vida - Coldplay [Guitar Tutorial 기타강좌] - YouTube,,,,,,,2015. 4. 20.,"83,604",https://www.youtube.com/watch?v=8c2GwiHzLfo&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=25&t=0s
[그랩더기타] 조개껍질 묶어 - 강하늘 (쎄씨봉 OST) [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 3. 18.,"85,060",https://www.youtube.com/watch?v=EHW9_buB6co&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=26&t=0s
"[그랩더기타] 나 그대에게 모두 드리리 - 정우, 한효주(쎄씨봉OST) [Guitar Tutorial 기타레슨] - YouTube",,,,,,,2015. 3. 12.,"123,201",https://www.youtube.com/watch?v=FMpKDV0wU_w&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=27&t=0s
[Grab The Guitar] Marry You - Bruno Mars [Guitar Tutorial 기타레슨] - YouTube,,,,,,,2015. 2. 23.,"79,368",https://www.youtube.com/watch?v=sNUZQCcR9ys&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=28&t=0s
[그랩더기타] Sugar - Maroon 5 [Guitar Tutorial / Cover / 기타 레슨] - YouTube,,,,,,,2015. 2. 16.,"65,524",https://www.youtube.com/watch?v=ashGXygK-H0&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=29&t=0s
"[그랩더기타] 벚꽃 엔딩 - 버스커버스커(Busker Busker) [Guitar Tutorial - Easy Steps / 기타레슨, 쉽게 치기!] - YouTube",,,,,,,2015. 2. 11.,"284,497",https://www.youtube.com/watch?v=80LJNpKHe2s&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=30&t=0s
[그랩더기타] I'm Yours - Jason Mraz [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 2. 2.,"227,871",https://www.youtube.com/watch?v=gk79_favuHo&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=31&t=0s
Rolling In The Deep - Adele [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 1. 22.,"46,656",https://www.youtube.com/watch?v=akxjFZM_28E&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=32&t=0s
일어나 - 김광석 [Guitar lesson 기타 강좌] - YouTube,,,,,,,2015. 1. 6.,"198,862",https://www.youtube.com/watch?v=ZUknSPL22js&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=33&t=0s
고마워요(Thank You) - 씨엔블루(CNBlue) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 18.,"12,600",https://www.youtube.com/watch?v=FqRZh-kyrdQ&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=34&t=0s
매일밤(Every Night) - EXID (Easy steps) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 11.,"12,480",https://www.youtube.com/watch?v=nFKL_gM9UXY&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=35&t=0s
황혼의 문턱 - 왁스(WAX) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 4.,"11,336",https://www.youtube.com/watch?v=X0cXYRFwlzw&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=36&t=0s
Lucky - Jason Mraz (제이슨 므라즈) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 2.,"48,511",https://www.youtube.com/watch?v=x71ftzus0Ik&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=37&t=0s
유후(u who) - 유승우(쉬운버전/Easy Steps) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 11. 30.,"6,248",https://www.youtube.com/watch?v=H1Az7LYkFs4&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=38&t=0s
Speak now - Taylor Swift [Guitar Tutorial/기타 강좌] - YouTube,,,,,,,2014. 10. 27.,"7,468",https://www.youtube.com/watch?v=RZK4GZyWtQ0&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=39&t=0s
Home - Roy Kim (로이킴) [기타 강좌/Guitar Tutorial] - YouTube,,,,,,,2014. 10. 12.,"33,392",https://www.youtube.com/watch?v=r-_t0hqckZo&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=40&t=0s
Lost Stars - Adam Levine (begin again OST) [통기타 레슨/Guitar Tutorial] - YouTube,,,,,,,2014. 10. 5.,"177,062",https://www.youtube.com/watch?v=zRgRTcP93Dg&list=PLHUIPfxIAsYMcSgOAjj8jLd_GQ5LGVo70&index=41&t=0s
"
난이도 [ 기 타 리 스 트 ]"
[그랩더기타] 선물 (Gift) - 멜로망스 (MeloMance) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 12. 14.,"130,324",https://www.youtube.com/watch?v=8VGe3abPU9E&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=2&t=0s
봄이 좋냐?? (What The Spring??) - 10cm(십센치) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 4. 29.,"312,609",https://www.youtube.com/watch?v=KiwBddqiKQQ&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=3&t=0s
[그랩더기타] 사랑에 빠졌죠 (당신만이 / Fallen in Love Only With You) - 장범준 (Jang Beom June) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 4. 15.,"112,863",https://www.youtube.com/watch?v=X59Dc1cOMqQ&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=4&t=0s
[그랩더기타] 사월의 눈 (Snow Of April) - 허각 (HuhGak)  [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 4. 8.,"14,936",https://www.youtube.com/watch?v=KToPubJHfd0&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=5&t=0s
[그랩더기타] 사랑에 빠져요 (Falling in Love Immediately) - 장범준(Jang Beom June) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 3. 28.,"71,397",https://www.youtube.com/watch?v=Rr8iyNfOMNQ&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=6&t=0s
[그랩더기타] 끝사랑 (Last Love) - 김범수 (Kim Bum Soo) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 3. 11.,"21,499",https://www.youtube.com/watch?v=7kNGIaT2Q3Y&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=7&t=0s
[그랩더기타]  Sing For You - EXO (엑소) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 1. 22.,"47,940",https://www.youtube.com/watch?v=45rxsWAPbjI&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=8&t=0s
[그랩더기타] 세월이 가면 (응답하라 1988 OST) - 기현 (Kihyun)  [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 1. 15.,"37,047",https://www.youtube.com/watch?v=69JgpnxAzgY&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=9&t=0s
[그랩더기타] 그런 남자 (The Kind Of Guy) - Bro (브로) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 11. 20.,"8,214",https://www.youtube.com/watch?v=jRvFWcjYEtw&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=10&t=0s
[그랩더기타] Shape Of My Heart - Sting (스팅) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 11. 11.,"256,959",https://www.youtube.com/watch?v=hPbv9-JFOIg&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=11&t=0s
[그랩더기타] 이상하다 (Acoustic Ver.) - 박효신 (Park Hyo Shin) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 10. 30.,"31,345",https://www.youtube.com/watch?v=wKPYIylNC0E&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=12&t=0s
[그랩더기타] Back In Black - AC/DC [Acoustic Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 9. 11.,"50,291",https://www.youtube.com/watch?v=AuwQPsKEhp4&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=13&t=0s
[그랩더기타] 예뻐서 그래 (Because You're Beautiful) - 스탠딩 에그(Standing Egg) [Guitar Tutorial/Lesson/통기타 강좌] - YouTube,,,,,,,2015. 7. 29.,"17,873",https://www.youtube.com/watch?v=E6tLaKYp7Pw&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=14&t=0s
[그랩더기타] 아메리카노(Americano) - 10CM(십센치) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2015. 5. 14.,"69,333",https://www.youtube.com/watch?v=vx7JcGd4O1c&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=15&t=0s
[그랩더기타] 2 Years Apart - 에디킴 (Eddy Kim) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2015. 4. 9.,"78,548",https://www.youtube.com/watch?v=2s7VT00fNC8&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=16&t=0s
너 사용법 (The Manual) - 에디킴(Eddy Kim) [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 1. 12.,"260,552",https://www.youtube.com/watch?v=-CfzFXb-WPE&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=17&t=0s
"[그랩더기타] 봄 사랑 벚꽃 말고 - HIGH4, 아이유 [Guitar Tutorial 기타 강좌] - YouTube",,,,,,,2015. 5. 7.,"54,770",https://www.youtube.com/watch?v=qt81dLStFNM&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=18&t=0s
[그랩더기타] 눈의 꽃 - 박효신 [Guitar Tutorial / 기타레슨] - YouTube,,,,,,,2015. 4. 1.,"91,038",https://www.youtube.com/watch?v=PXRkU1QriIg&list=PLHUIPfxIAsYPeumFCj6PdKzaQY4hgB3S-&index=19&t=0s
"
🤔 기본테크닉 😲"
[기본테크닉] #1 조율법｜스탠다드/하프다운튜닝 (Guitar Tuning｜Standard/Half Step Down) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 6. 13.,"88,471",https://www.youtube.com/watch?v=BgT8VAtoTd0&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=2&t=0s
[기본테크닉] #2 피크 선택 요령과 피킹법 (How to choose a guitar pick and hold it) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 6. 16.,"76,418",https://www.youtube.com/watch?v=q9KZyJF93Cg&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=3&t=0s
"[기본테크닉] #3 타브악보 보는법과 크로매틱 연습법 (How to Read Tab, Chromatic(ish) Scale for Finger Training) - YouTube",,,,,,,2016. 6. 21.,"146,401",https://www.youtube.com/watch?v=h_WxTk5rZlg&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=4&t=0s
[기본테크닉] #4 개방현 스케일 (C Major Scale - Open Position) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 6. 23.,"50,793",https://www.youtube.com/watch?v=O8c8vkhfp3Q&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=5&t=0s
[기본테크닉] #5 스트로크 (스트럼) 연주 방법 (Basic Guitar Strumming for Beginners) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 6. 27.,"203,982",https://www.youtube.com/watch?v=ns01gzP6MUI&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=6&t=0s
[기본테크닉] #6 코드 체인지 요령 (How to Change Chords Smoothly) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 7. 1.,"124,852",https://www.youtube.com/watch?v=WY-8FsyGu7M&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=7&t=0s
[기본테크닉] #7 오른손 커팅｜왼손 커팅 방법 (Right & Left Hand Percussive Muting for Beginners) - YouTube,,,,,,,2016. 7. 5.,"90,502",https://www.youtube.com/watch?v=7oC8ZLrkMr0&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=8&t=0s
[기본테크닉] #8 팜뮤트 하는 방법 (Palm Muting Technique) - YouTube,,,,,,,2016. 7. 8.,"92,465",https://www.youtube.com/watch?v=pMzeh6t1Nhc&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=9&t=0s
[기본테크닉] #9 핑거 아르페지오(핑거피킹)의 기초 (Fingerpicking for Beginners) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 7. 11.,"77,148",https://www.youtube.com/watch?v=y3ZGkKGKHDI&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=10&t=0s
YouTube,,,,,,,,,https://www.youtube.com/watch?v=92PIqy04hwc&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=11
[기본테크닉] #10 바레코드 완전 정복! (How to Play Barre Chords (Bar Chords) for Beginners)[Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 7. 18.,"111,791",https://www.youtube.com/watch?v=w7M7vubClJc&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=12&t=0s
[기본테크닉] #11 퍼커시브 주법 (Basic Percussive Guitar for Begginers) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 8. 2.,"122,020",https://www.youtube.com/watch?v=YDuIYNx9GQA&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=13&t=0s
"[기본테크닉] #12 해머링 온, 풀링 오프 (Hammer On, Pull Off) [Guitar Tutorial｜기타 강좌] - YouTube",,,,,,,2016. 8. 22.,"58,220",https://www.youtube.com/watch?v=Lkiz7WR8RYY&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=14&t=0s
[기본테크닉] #13 슬라이드 (Sliding) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 8. 26.,"36,734",https://www.youtube.com/watch?v=XXo1LE9oNw0&list=PLHUIPfxIAsYP-O7Nw28_9uye-yoCiuVpp&index=15&t=0s
